Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,New Product ID,Sales
US-2017-117387,27/10/2017,31/10/2017,Standard Class,PA-19060,United States,San Francisco,California,94122,West,OFF-BI-10004308-Avery Legal ,67.136
CA-2015-141110,26/11/2015,1/12/2015,Standard Class,LS-17200,United States,Fresno,California,93727,West,OFF-BI-10002012-Wilson Jones,4.32
CA-2015-141110,26/11/2015,1/12/2015,Standard Class,LS-17200,United States,Fresno,California,93727,West,OFF-PA-10002586-Xerox 1970,14.94
CA-2015-141110,26/11/2015,1/12/2015,Standard Class,LS-17200,United States,Fresno,California,93727,West,OFF-AP-10000692-Fellowes Mig,40.54
CA-2015-141110,26/11/2015,1/12/2015,Standard Class,LS-17200,United States,Fresno,California,93727,West,OFF-BI-10001553-SpineVue Loc,7.312
US-2015-133949,31/12/2015,31/12/2015,Same Day,JL-15175,United States,Reno,Nevada,89502,West,TEC-PH-10004908-Panasonic KX,475.944
US-2017-116365,3/01/2017,8/01/2017,Standard Class,CA-12310,United States,San Antonio,Texas,78207,Central,TEC-AC-10002217-Imation Cli,30.08
US-2017-116365,3/01/2017,8/01/2017,Standard Class,CA-12310,United States,San Antonio,Texas,78207,Central,TEC-AC-10002942-WD My Passpo,165.6
US-2017-116365,3/01/2017,8/01/2017,Standard Class,CA-12310,United States,San Antonio,Texas,78207,Central,TEC-PH-10002890-AT&T 17929 L,180.96
CA-2018-162936,18/08/2018,22/08/2018,Standard Class,CM-12160,United States,New Bedford,Massachusetts,2740,East,TEC-AC-10003614-Verbatim 25 ,23.18
CA-2015-151946,4/06/2015,9/06/2015,Standard Class,BT-11440,United States,New York City,New York,10035,East,FUR-FU-10002878-Seth Thomas ,56.96
CA-2015-151946,4/06/2015,9/06/2015,Standard Class,BT-11440,United States,New York City,New York,10035,East,OFF-AP-10001626-Commercial W,15.56
CA-2015-151946,4/06/2015,9/06/2015,Standard Class,BT-11440,United States,New York City,New York,10035,East,FUR-BO-10003272-O'Sullivan L,353.568
CA-2015-151946,4/06/2015,9/06/2015,Standard Class,BT-11440,United States,New York City,New York,10035,East,FUR-FU-10002191-G.E. Halogen,13.96
CA-2018-123624,13/11/2018,17/11/2018,Second Class,SE-20110,United States,Oxnard,California,93030,West,TEC-AC-10000682-Kensington K,82.95
CA-2017-146437,28/01/2017,1/02/2017,Second Class,HG-14965,United States,Los Angeles,California,90036,West,OFF-AR-10000588-Newell 345,39.68
CA-2017-138233,9/11/2017,14/11/2017,Standard Class,PF-19165,United States,Oakland,California,94601,West,TEC-AC-10002001-Logitech Wir,479.97
CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,United States,Edmonds,Washington,98026,West,OFF-LA-10003720-Avery 487,7.38
CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,United States,Edmonds,Washington,98026,West,OFF-BI-10004364-Storex Dura ,14.256
CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,United States,Edmonds,Washington,98026,West,OFF-PA-10000100-Xerox 1945,81.98
CA-2017-165918,10/09/2017,14/09/2017,Standard Class,BD-11770,United States,Edmonds,Washington,98026,West,OFF-BI-10004826-JM Magazine ,39.624
CA-2018-117513,3/03/2018,8/03/2018,Standard Class,BT-11395,United States,Los Angeles,California,90004,West,FUR-TA-10001520-Lesro Sheffi,399.672
CA-2018-132437,8/09/2018,13/09/2018,Second Class,EM-14095,United States,New York City,New York,10024,East,OFF-ST-10001031-Adjustable P,65.12
US-2018-119319,6/11/2018,9/11/2018,Second Class,LC-17050,United States,Dallas,Texas,75217,Central,"FUR-FU-10003878-Linden 10"" R",30.56
CA-2018-104318,13/05/2018,18/05/2018,Standard Class,FH-14275,United States,Franklin,Tennessee,37064,South,OFF-AP-10000358-Fellowes Bas,20.768
US-2017-114230,27/11/2017,1/12/2017,Standard Class,CM-12235,United States,Phoenix,Arizona,85023,West,OFF-ST-10000876-Eldon Simple,39.808
CA-2016-136147,13/11/2016,18/11/2016,Standard Class,FM-14380,United States,Miami,Florida,33178,South,OFF-BI-10004224-Catalog Bind,121.104
CA-2016-136147,13/11/2016,18/11/2016,Standard Class,FM-14380,United States,Miami,Florida,33178,South,TEC-AC-10004568-Maxell LTO ,111.96
CA-2016-156118,8/12/2016,12/12/2016,Standard Class,HG-14965,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000533-Southworth P,15.696
CA-2016-164084,7/09/2016,12/09/2016,Standard Class,AG-10525,United States,New York City,New York,10011,East,OFF-ST-10003638-Mobile Perso,70.26
CA-2016-164084,7/09/2016,12/09/2016,Standard Class,AG-10525,United States,New York City,New York,10011,East,TEC-AC-10002305-KeyTronic E,90
CA-2016-164084,7/09/2016,12/09/2016,Standard Class,AG-10525,United States,New York City,New York,10011,East,OFF-BI-10000605-Acco Pressbo,6.096
CA-2016-164084,7/09/2016,12/09/2016,Standard Class,AG-10525,United States,New York City,New York,10011,East,FUR-TA-10003569-Bretford CR8,481.176
CA-2016-164084,7/09/2016,12/09/2016,Standard Class,AG-10525,United States,New York City,New York,10011,East,OFF-FA-10003059-Assorted Col,7.24
CA-2017-107783,28/07/2017,29/07/2017,First Class,OT-18730,United States,Bethlehem,Pennsylvania,18018,East,FUR-BO-10004409-Safco Value ,177.45
CA-2017-107783,28/07/2017,29/07/2017,First Class,OT-18730,United States,Bethlehem,Pennsylvania,18018,East,OFF-BI-10000545-GBC Ibimaste,1369.764
CA-2017-107783,28/07/2017,29/07/2017,First Class,OT-18730,United States,Bethlehem,Pennsylvania,18018,East,OFF-AP-10004052-Hoover Repla,9.48
CA-2018-159793,25/08/2018,29/08/2018,Standard Class,SV-20365,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10001798-Bush Somerse,130.98
CA-2015-160094,30/04/2015,2/05/2015,First Class,JM-16195,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010-Hunt Boston ,174.95
CA-2015-160094,30/04/2015,2/05/2015,First Class,JM-16195,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585-Economy Roll,826
CA-2018-151281,27/04/2018,2/05/2018,Standard Class,HM-14980,United States,Seattle,Washington,98105,West,FUR-FU-10000397-Luxo Economy,139.58
CA-2018-118346,23/07/2018,24/07/2018,First Class,PO-19180,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10000736-Logitech G60,399.95
CA-2015-129819,13/12/2015,15/12/2015,Second Class,KC-16675,United States,Henderson,Kentucky,42420,South,OFF-BI-10004970-ACCOHIDE 3-R,12.39
US-2018-148551,12/01/2018,16/01/2018,Standard Class,DB-13120,United States,Dallas,Texas,75217,Central,OFF-BI-10000545-GBC Ibimaste,760.98
CA-2018-147767,2/12/2018,2/12/2018,Same Day,SV-20935,United States,Peoria,Arizona,85345,West,OFF-BI-10001670-Vinyl Sectio,67.86
CA-2016-108259,8/11/2016,15/11/2016,Standard Class,NS-18640,United States,Jacksonville,North Carolina,28540,South,OFF-FA-10000624-OIC Binder C,31.504
CA-2016-108259,8/11/2016,15/11/2016,Standard Class,NS-18640,United States,Jacksonville,North Carolina,28540,South,OFF-LA-10002945-Permanent Se,5.04
CA-2016-108259,8/11/2016,15/11/2016,Standard Class,NS-18640,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000315-Poly Designe,39.879
CA-2016-108259,8/11/2016,15/11/2016,Standard Class,NS-18640,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000023-Eldon Wave D,4.712
CA-2017-113341,25/11/2017,29/11/2017,Standard Class,MH-17455,United States,Los Angeles,California,90032,West,FUR-CH-10004698-Padded Foldi,194.352
US-2016-131842,5/12/2016,8/12/2016,First Class,RR-19525,United States,Nashville,Tennessee,37211,South,FUR-CH-10004477-Global Push ,97.424
CA-2017-164574,29/07/2017,3/08/2017,Standard Class,RH-19555,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003816-Fellowes Hig,704.76
CA-2017-164574,29/07/2017,3/08/2017,Standard Class,RH-19555,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002429-Premier Elli,27.396
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,OFF-FA-10000840-OIC Thumb-Ta,5.7
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,FUR-FU-10001918-C-Line Cubic,14.19
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,OFF-SU-10001574-Acme Value L,7.3
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,TEC-AC-10001606-Logitech Wir,199.98
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,TEC-AC-10003399-Memorex Mini,144.96
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,TEC-AC-10000865-WD My Passpo,118
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,OFF-PA-10002923-Xerox 1942,48.94
CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,United States,Seattle,Washington,98103,West,OFF-AP-10004785-Holmes Repla,22.66
CA-2017-168361,21/06/2017,25/06/2017,Standard Class,KB-16600,United States,Chicago,Illinois,60623,Central,OFF-BI-10003727-Avery Durabl,0.836
CA-2017-153185,3/09/2017,8/09/2017,Standard Class,MH-17620,United States,Cincinnati,Ohio,45231,East,OFF-PA-10002246-Wirebound Fo,30.96
CA-2018-124765,25/11/2018,30/11/2018,Standard Class,HZ-14950,United States,Fort Lauderdale,Florida,33311,South,FUR-BO-10003965-O'Sullivan M,723.92
CA-2016-131856,12/05/2016,17/05/2016,Standard Class,JG-15160,United States,Houston,Texas,77041,Central,FUR-FU-10000175-DAX Wood Doc,21.968
CA-2016-131856,12/05/2016,17/05/2016,Standard Class,JG-15160,United States,Houston,Texas,77041,Central,TEC-PH-10001336-Digium D40 V,619.152
CA-2016-131856,12/05/2016,17/05/2016,Standard Class,JG-15160,United States,Houston,Texas,77041,Central,OFF-PA-10001954-Xerox 1964,127.904
CA-2018-126634,30/03/2018,1/04/2018,Second Class,AB-10165,United States,Lakewood,California,90712,West,FUR-FU-10004973-Flat Face Po,94.2
CA-2017-118500,17/11/2017,18/11/2017,First Class,HJ-14875,United States,San Francisco,California,94122,West,OFF-SU-10004231-Acme Tagit S,49.5
CA-2017-163951,30/12/2017,2/01/2018,First Class,CJ-11875,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004269-Newell 31,16.52
CA-2017-149916,22/12/2017,24/12/2017,Second Class,ED-13885,United States,Seattle,Washington,98115,West,OFF-BI-10004002-Wilson Jones,55.36
CA-2017-149916,22/12/2017,24/12/2017,Second Class,ED-13885,United States,Seattle,Washington,98115,West,TEC-MA-10000752-Texas Instru,11.56
CA-2016-158918,20/12/2016,25/12/2016,Second Class,AI-10855,United States,Los Angeles,California,90036,West,OFF-PA-10004947-Easy-staple ,17.12
US-2015-159611,27/12/2015,1/01/2016,Second Class,KB-16315,United States,Cleveland,Ohio,44105,East,"FUR-FU-10004904-Eldon ""L"" Wo",182.352
US-2015-159611,27/12/2015,1/01/2016,Second Class,KB-16315,United States,Cleveland,Ohio,44105,East,OFF-ST-10002790-Safco Indust,118.16
CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,United States,Decatur,Illinois,62521,Central,OFF-FA-10004854-Vinyl Coated,18.368
CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,United States,Decatur,Illinois,62521,Central,FUR-CH-10004063-Global Delux,600.558
CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,United States,Decatur,Illinois,62521,Central,OFF-ST-10000642-Tennsco Lock,50.352
CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,United States,Decatur,Illinois,62521,Central,OFF-AR-10004078-Newell 312,28.032
CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,United States,Decatur,Illinois,62521,Central,FUR-FU-10004270-Executive Im,7.692
CA-2018-141705,24/10/2018,26/10/2018,First Class,PO-18850,United States,Mansfield,Texas,76063,Central,FUR-TA-10004607-Hon 2111 Inv,517.405
CA-2017-112739,2/09/2017,7/09/2017,Second Class,RD-19810,United States,Houston,Texas,77070,Central,OFF-BI-10001132-Acco PRESSTE,8.608
CA-2017-112739,2/09/2017,7/09/2017,Second Class,RD-19810,United States,Houston,Texas,77070,Central,TEC-AC-10001714-Logitech MX,159.56
CA-2017-143805,1/12/2017,3/12/2017,Second Class,JD-15895,United States,Richmond,Virginia,23223,South,OFF-AP-10002945-Honeywell En,2104.55
CA-2017-143805,1/12/2017,3/12/2017,Second Class,JD-15895,United States,Richmond,Virginia,23223,South,OFF-SU-10004664-Acme Softgri,40.7
CA-2015-133634,5/11/2015,10/11/2015,Standard Class,SR-20740,United States,Arlington,Virginia,22204,South,TEC-AC-10002550-Maxell 4.7GB,47.79
CA-2018-101665,25/11/2018,1/12/2018,Standard Class,TZ-21580,United States,San Francisco,California,94122,West,OFF-AR-10002335-DIXON Oriole,5.16
CA-2017-155446,16/12/2017,23/12/2017,Standard Class,TN-21040,United States,San Diego,California,92024,West,TEC-AC-10001445-Imation USB,21.21
CA-2018-137323,14/11/2018,18/11/2018,Second Class,PW-19030,United States,Watertown,New York,13601,East,OFF-ST-10003996-Letter/Legal,96.36
CA-2017-144015,26/06/2017,26/06/2017,Same Day,AH-10075,United States,Los Angeles,California,90036,West,OFF-SU-10003505-Premier Elec,231.72
CA-2017-144015,26/06/2017,26/06/2017,Same Day,AH-10075,United States,Los Angeles,California,90036,West,OFF-FA-10000624-OIC Binder C,17.9
CA-2017-144015,26/06/2017,26/06/2017,Same Day,AH-10075,United States,Los Angeles,California,90036,West,OFF-PA-10002870-Ampad Phone ,12.48
CA-2015-101427,26/12/2015,30/12/2015,Standard Class,AY-10555,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10002257-Eldon Spacem,8.016
CA-2017-136770,14/08/2017,18/08/2017,Standard Class,SP-20650,United States,Akron,Ohio,44312,East,TEC-PH-10003580-Cisco IP Pho,259.896
CA-2017-136770,14/08/2017,18/08/2017,Standard Class,SP-20650,United States,Akron,Ohio,44312,East,TEC-PH-10001530-Plantronics ,247.188
CA-2017-136770,14/08/2017,18/08/2017,Standard Class,SP-20650,United States,Akron,Ohio,44312,East,TEC-AC-10000420-Logitech G50,279.96
CA-2017-118311,24/10/2017,28/10/2017,Standard Class,ED-13885,United States,San Francisco,California,94110,West,TEC-AC-10000892-NETGEAR N750,450
US-2015-112795,23/08/2015,28/08/2015,Second Class,CR-12625,United States,Grand Rapids,Michigan,49505,Central,OFF-PA-10001934-Xerox 1993,19.44
CA-2018-127096,15/09/2018,17/09/2018,Second Class,CS-12400,United States,San Francisco,California,94109,West,FUR-TA-10003473-Bretford Rec,300.904
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,TEC-PH-10001051-HTC One,239.976
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,FUR-FU-10004351-Staple-based,31.168
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,"FUR-TA-10004152-Barricks 18""",120.96
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560-Samsung Gala,2239.936
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,OFF-AP-10004249-Staple holde,76.608
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,OFF-ST-10001490-Hot File 7-P,142.776
CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,United States,Nashville,Tennessee,37211,South,OFF-PA-10000312-Xerox 1955,91.36
CA-2016-133494,1/03/2016,5/03/2016,Standard Class,RP-19390,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906-Hoover Repla,3.552
CA-2017-111318,23/07/2017,26/07/2017,First Class,IL-15100,United States,Houston,Texas,77041,Central,TEC-PH-10004100-Griffin GC17,115.136
US-2015-132745,1/10/2015,5/10/2015,Standard Class,NF-18475,United States,Reno,Nevada,89502,West,OFF-FA-10000254-Sterling Rub,4.71
CA-2015-146815,8/09/2015,13/09/2015,Standard Class,PP-18955,United States,New York City,New York,10009,East,FUR-CH-10004289-Global Super,172.764
CA-2015-146815,8/09/2015,13/09/2015,Standard Class,PP-18955,United States,New York City,New York,10009,East,OFF-AR-10003469-Nontoxic Cha,3.52
CA-2015-119144,16/11/2015,18/11/2015,First Class,JD-16150,United States,Los Angeles,California,90008,West,TEC-PH-10004188-OtterBox Com,79.968
CA-2015-119144,16/11/2015,18/11/2015,First Class,JD-16150,United States,Los Angeles,California,90008,West,FUR-BO-10004015-Bush Andora ,305.9745
CA-2015-119144,16/11/2015,18/11/2015,First Class,JD-16150,United States,Los Angeles,California,90008,West,OFF-ST-10000991-Space Soluti,344.91
CA-2015-105648,3/03/2015,7/03/2015,Standard Class,EJ-14155,United States,San Diego,California,92037,West,FUR-TA-10002958-Bevis Oval C,626.352
US-2016-145422,3/12/2016,7/12/2016,Standard Class,PW-19240,United States,San Francisco,California,94110,West,FUR-BO-10002213-Sauder Fores,359.499
CA-2018-136623,11/07/2018,16/07/2018,Standard Class,TS-21430,United States,San Diego,California,92105,West,TEC-PH-10000004-Belkin iPhon,71.952
CA-2018-136623,11/07/2018,16/07/2018,Standard Class,TS-21430,United States,San Diego,California,92105,West,OFF-BI-10003708-Acco Four Po,29.8
CA-2018-121678,16/11/2018,20/11/2018,Second Class,BM-11650,United States,Elyria,Ohio,44035,East,OFF-BI-10002949-Prestige Rou,1.824
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,OFF-AP-10001242-APC 7 Outlet,64.384
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,FUR-FU-10001424-Dax Clear Bo,6.984
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,OFF-AR-10003469-Nontoxic Cha,11.264
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,OFF-PA-10000232-Xerox 1975,15.552
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,FUR-CH-10000229-Global Enter,379.372
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,OFF-ST-10002562-Staple magne,67.536
CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,United States,Houston,Texas,77070,Central,OFF-BI-10001525-Acco Pressbo,1.524
US-2017-135209,29/12/2017,31/12/2017,Second Class,MH-17290,United States,Miami,Florida,33178,South,OFF-PA-10002986-Xerox 1898,37.408
US-2017-135209,29/12/2017,31/12/2017,Second Class,MH-17290,United States,Miami,Florida,33178,South,OFF-PA-10000143-Astroparche ,25.344
CA-2018-148145,18/03/2018,23/03/2018,Standard Class,SW-20275,United States,Seattle,Washington,98115,West,OFF-AR-10003752-Deluxe Chalk,46.2
CA-2016-103870,27/12/2016,31/12/2016,Standard Class,SP-20860,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10002370-Maxell CD-R ,4.728
CA-2016-103870,27/12/2016,31/12/2016,Standard Class,SP-20860,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030-Executive Im,53.352
CA-2016-103870,27/12/2016,31/12/2016,Standard Class,SP-20860,United States,Murfreesboro,Tennessee,37130,South,FUR-BO-10002853-O'Sullivan 5,131.104
CA-2016-103870,27/12/2016,31/12/2016,Standard Class,SP-20860,United States,Murfreesboro,Tennessee,37130,South,OFF-ST-10002562-Staple magne,22.512
CA-2016-103870,27/12/2016,31/12/2016,Standard Class,SP-20860,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227-SanDisk Ultr,72.744
CA-2016-111017,31/07/2016,6/08/2016,Standard Class,SC-20695,United States,Saint Louis,Missouri,63116,Central,"OFF-SU-10002573-Acme 10"" Eas",52.59
CA-2018-116988,27/06/2018,29/06/2018,Second Class,PW-19030,United States,Seattle,Washington,98105,West,OFF-PA-10003848-Xerox 1997,19.44
CA-2018-116988,27/06/2018,29/06/2018,Second Class,PW-19030,United States,Seattle,Washington,98105,West,FUR-FU-10001290-Executive Im,126.3
CA-2018-116988,27/06/2018,29/06/2018,Second Class,PW-19030,United States,Seattle,Washington,98105,West,TEC-AC-10003832-Logitech P7,1287.45
US-2015-169390,7/02/2015,10/02/2015,Second Class,CS-12250,United States,New York City,New York,10024,East,OFF-ST-10001558-Acco Perma 4,64.96
CA-2017-168774,4/09/2017,9/09/2017,Standard Class,RP-19855,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490-Hot File 7-P,535.41
CA-2018-161592,6/04/2018,10/04/2018,Standard Class,CS-12175,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10003669-3M Organizer,8.1
US-2018-131961,8/12/2018,11/12/2018,First Class,MJ-17740,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441-BIC Brite Li,13.248
US-2018-131961,8/12/2018,11/12/2018,First Class,MJ-17740,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001924-iHome FM Clo,83.988
CA-2017-102498,24/07/2017,25/07/2017,First Class,JG-15160,United States,Lafayette,Louisiana,70506,South,OFF-AR-10004456-Panasonic KP,73.2
CA-2016-113222,9/11/2016,9/11/2016,Same Day,AG-10765,United States,Lawrence,Indiana,46226,Central,OFF-BI-10001890-Avery Poly B,10.74
US-2016-144771,2/10/2016,4/10/2016,First Class,CK-12205,United States,Hillsboro,Oregon,97123,West,FUR-FU-10000629-9-3/4 Diamet,11.032
US-2016-144771,2/10/2016,4/10/2016,First Class,CK-12205,United States,Hillsboro,Oregon,97123,West,TEC-AC-10002323-SanDisk Ultr,53.04
CA-2016-162376,22/11/2016,25/11/2016,Second Class,HD-14785,United States,Cambridge,Massachusetts,2138,East,OFF-AR-10003056-Newell 341,17.12
CA-2016-162376,22/11/2016,25/11/2016,Second Class,HD-14785,United States,Cambridge,Massachusetts,2138,East,OFF-PA-10000300-Xerox 1936,59.94
CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,United States,San Diego,California,92105,West,FUR-FU-10000293-Eldon Antist,210.58
CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,United States,San Diego,California,92105,West,OFF-BI-10003638-GBC Durable ,30.96
CA-2018-128076,2/02/2018,7/02/2018,Standard Class,BO-11350,United States,San Diego,California,92105,West,TEC-MA-10002109-HP Officejet,239.984
US-2016-163825,16/06/2016,19/06/2016,First Class,LC-16885,United States,New York City,New York,10009,East,OFF-BI-10003527-Fellowes PB5,3050.376
US-2016-163825,16/06/2016,19/06/2016,First Class,LC-16885,United States,New York City,New York,10009,East,TEC-PH-10004922-RCA Visys In,133.98
CA-2017-105662,5/05/2017,9/05/2017,Standard Class,RB-19465,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001-Snap-A-Way B,93.248
CA-2017-105662,5/05/2017,9/05/2017,Standard Class,RB-19465,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198-Avaya 4621SW,177.48
CA-2018-152198,9/09/2018,10/09/2018,First Class,JD-16015,United States,Toledo,Ohio,43615,East,OFF-LA-10000443-Avery 501,17.712
CA-2018-152198,9/09/2018,10/09/2018,First Class,JD-16015,United States,Toledo,Ohio,43615,East,OFF-BI-10003669-3M Organizer,4.86
CA-2018-152198,9/09/2018,10/09/2018,First Class,JD-16015,United States,Toledo,Ohio,43615,East,OFF-BI-10001628-Acco Data Fl,6.258
CA-2017-114307,22/07/2017,26/07/2017,Standard Class,MF-17665,United States,Columbia,Maryland,21044,East,OFF-AP-10002350-Belkin F9H71,37.68
CA-2017-114307,22/07/2017,26/07/2017,Standard Class,MF-17665,United States,Columbia,Maryland,21044,East,OFF-PA-10004100-Xerox 216,51.84
CA-2017-114307,22/07/2017,26/07/2017,Standard Class,MF-17665,United States,Columbia,Maryland,21044,East,FUR-FU-10000794-Eldon Stacka,27.42
CA-2017-114307,22/07/2017,26/07/2017,Standard Class,MF-17665,United States,Columbia,Maryland,21044,East,OFF-BI-10002012-Wilson Jones,5.4
CA-2017-159891,31/01/2017,6/02/2017,Standard Class,BF-11170,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527-Fellowes PB5,1270.99
CA-2017-159891,31/01/2017,6/02/2017,Standard Class,BF-11170,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483-#10 White Bu,125.36
CA-2017-112578,29/12/2017,2/01/2018,Standard Class,FO-14305,United States,Sacramento,California,95823,West,OFF-ST-10003722-Project Tote,14.03
CA-2017-112578,29/12/2017,2/01/2018,Standard Class,FO-14305,United States,Sacramento,California,95823,West,OFF-SU-10002557-Fiskars Spri,27.96
CA-2016-107083,21/11/2016,27/11/2016,Standard Class,BB-11545,United States,Fort Worth,Texas,76106,Central,OFF-AR-10002257-Eldon Spacem,5.344
CA-2016-107083,21/11/2016,27/11/2016,Standard Class,BB-11545,United States,Fort Worth,Texas,76106,Central,OFF-BI-10000756-Storex DuraT,1.696
CA-2016-107083,21/11/2016,27/11/2016,Standard Class,BB-11545,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004136-Kensington 6,24.588
CA-2016-107083,21/11/2016,27/11/2016,Standard Class,BB-11545,United States,Fort Worth,Texas,76106,Central,OFF-BI-10002194-Cardinal Hol,7.98
CA-2016-151722,5/10/2016,9/10/2016,Standard Class,IL-15100,United States,Columbus,Ohio,43229,East,TEC-AC-10000892-NETGEAR N750,288
CA-2017-151148,12/09/2017,13/09/2017,Same Day,PO-19180,United States,Louisville,Colorado,80027,West,TEC-PH-10001870-Lunatik TT5L,146.952
CA-2017-151148,12/09/2017,13/09/2017,Same Day,PO-19180,United States,Louisville,Colorado,80027,West,FUR-CH-10002304-Global Stack,83.136
CA-2018-115882,14/09/2018,17/09/2018,First Class,DB-13555,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534-3.6 Cubic Fo,942.784
CA-2018-115882,14/09/2018,17/09/2018,First Class,DB-13555,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125-Xerox 1988,74.352
CA-2016-132276,23/02/2016,28/02/2016,Standard Class,LC-16960,United States,New York City,New York,10024,East,OFF-AP-10000804-Hoover Porta,26.88
CA-2016-132276,23/02/2016,28/02/2016,Standard Class,LC-16960,United States,New York City,New York,10024,East,OFF-BI-10002982-Avery Self-A,10.896
CA-2017-163636,5/12/2017,9/12/2017,Second Class,MP-18175,United States,Chicago,Illinois,60623,Central,OFF-AR-10001547-Newell 311,3.536
CA-2017-102813,2/07/2017,3/07/2017,First Class,EA-14035,United States,Huntsville,Texas,77340,Central,FUR-CH-10000665-Global Airfl,528.43
CA-2017-102813,2/07/2017,3/07/2017,First Class,EA-14035,United States,Huntsville,Texas,77340,Central,OFF-PA-10000520-Xerox 201,41.472
CA-2018-135377,13/12/2018,18/12/2018,Standard Class,BP-11095,United States,New York City,New York,10024,East,FUR-BO-10004015-Bush Andora ,287.976
CA-2016-165813,20/03/2016,22/03/2016,Second Class,BM-11785,United States,Salem,Oregon,97301,West,OFF-ST-10004258-Portable Per,29.304
CA-2016-133585,1/03/2016,4/03/2016,First Class,CM-12715,United States,Houston,Texas,77070,Central,OFF-AR-10003696-Panasonic KP,55.328
